,,,,,,,,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
YOA_2024,Null,BIDE,718,TMB PE Int,Open Market,EUR,Gross Net Premium,"-3,390,509","-243,278","-330,080","-271,023","-238,421","-321,291","-474,584","-279,575","-284,073","-255,843","-160,588","-474,766"
YOA_2024,Null,BIDE,718,TMB PE Int,Open Market,EUR,External Brokerage,"1,012,749","72,668","98,595","80,955","71,217","95,970","141,759","83,510","84,853","76,421","47,968","141,813"
YOA_2024,Null,BIDE,718,TMB PE Int,Open Market,EUR,Gross Gross Premium,"-4,403,259","-315,946","-428,676","-351,977","-309,637","-417,261","-616,343","-363,085","-368,926","-332,264","-208,556","-616,579"
YOA_2024,Null,BIDE,927,BZD Int Healthcare,Open Market,EUR,Gross Net Premium,0,0,0,0,0,0,-316,0,0,0,0,0
YOA_2024,Null,BIDE,927,BZD Int Healthcare,Open Market,EUR,External Brokerage,0,0,0,0,0,0,89,0,0,0,0,0
YOA_2024,Null,BIDE,927,BZD Int Healthcare,Open Market,EUR,Gross Gross Premium,0,0,0,0,0,0,-405,0,0,0,0,0
YOA_2024,Null,BIDE,927,BZD Int Healthcare,Open Market,USD,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,0,-41
YOA_2024,Null,BIDE,927,BZD Int Healthcare,Open Market,USD,External Brokerage,0,0,0,0,0,0,0,0,0,0,0,11
YOA_2024,Null,BIDE,927,BZD Int Healthcare,Open Market,USD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,0,-52
YOA_2024,Null,BIDE,TRI00004,Cat,Open Market,GBP,Gross Net Premium,0,0,0,0,0,0,"-235,613",0,0,0,0,0
YOA_2024,Null,BIDE,TRI00004,Cat,Open Market,GBP,External Brokerage,0,0,0,0,0,0,"26,063",0,0,0,0,0
YOA_2024,Null,BIDE,TRI00004,Cat,Open Market,GBP,Gross Gross Premium,0,0,0,0,0,0,"-261,676",0,0,0,0,0
YOA_2024,Null,BIDE,TRI00004,Cat,Open Market,EUR,Gross Net Premium,"-11,483,515",0,0,0,0,0,"-246,727",0,0,0,0,0
YOA_2024,Null,BIDE,TRI00004,Cat,Open Market,EUR,External Brokerage,"1,270,278",0,0,0,0,0,"27,292",0,0,0,0,0
YOA_2024,Null,BIDE,TRI00004,Cat,Open Market,EUR,Gross Gross Premium,"-12,753,792",0,0,0,0,0,"-274,019",0,0,0,0,0
YOA_2024,Null,BIDE,TRI00004,Cat,Open Market,USD,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,0,0
YOA_2024,Null,BIDE,TRI00004,Cat,Open Market,USD,External Brokerage,0,0,0,0,0,0,0,0,0,0,0,-0
YOA_2024,Null,BIDE,TRI00004,Cat,Open Market,USD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,0,0
YOA_2024,Null,BIDE,777,Intl R&W,Open Market,GBP,Gross Net Premium,0,0,0,0,0,0,0,0,"-196,730",0,0,0
YOA_2024,Null,BIDE,777,Intl R&W,Open Market,GBP,External Brokerage,0,0,0,0,0,0,0,0,"40,375",0,0,0
YOA_2024,Null,BIDE,777,Intl R&W,Open Market,GBP,Gross Gross Premium,0,0,0,0,0,0,0,0,"-237,105",0,0,0
YOA_2024,Null,BIDE,777,Intl R&W,Open Market,EUR,Gross Net Premium,0,"-159,251","-793,583","-85,800","-745,987",0,"-236,897","-199,206","-253,162","-606,454",0,"-13,597"
YOA_2024,Null,BIDE,777,Intl R&W,Open Market,EUR,External Brokerage,0,"32,683","162,867","17,609","153,099",0,"48,618","40,883","51,956","124,462",0,"2,791"
YOA_2024,Null,BIDE,777,Intl R&W,Open Market,EUR,Gross Gross Premium,0,"-191,933","-956,450","-103,409","-899,086",0,"-285,516","-240,089","-305,118","-730,916",0,"-16,388"
YOA_2024,Null,BIDE,777,Intl R&W,Open Market,USD,Gross Net Premium,0,0,0,0,0,0,"-108,000",0,0,0,0,0
YOA_2024,Null,BIDE,777,Intl R&W,Open Market,USD,External Brokerage,0,0,0,0,0,0,"22,165",0,0,0,0,0
YOA_2024,Null,BIDE,777,Intl R&W,Open Market,USD,Gross Gross Premium,0,0,0,0,0,0,"-130,165",0,0,0,0,0
YOA_2024,Null,BIDE,779,Intl Specialty (PT),Open Market,EUR,Gross Net Premium,0,0,0,0,0,0,"-130,500",0,0,0,0,0
YOA_2024,Null,BIDE,779,Intl Specialty (PT),Open Market,EUR,External Brokerage,0,0,0,0,0,0,"55,497",0,0,0,0,0
YOA_2024,Null,BIDE,779,Intl Specialty (PT),Open Market,EUR,Gross Gross Premium,0,0,0,0,0,0,"-185,997",0,0,0,0,0
YOA_2024,Null,BIDE,761,Financial Institutions,Open Market,EUR,Gross Net Premium,"-3,558,526","-116,250","-41,850","-189,460","-24,000","-193,148","-468,306","-135,633","-135,213","-684,010","-171,405",0
YOA_2024,Null,BIDE,761,Financial Institutions,Open Market,EUR,External Brokerage,"481,450","15,728","5,662","25,633","3,247","26,132","63,359","18,350","18,294","92,543","23,190",0
YOA_2024,Null,BIDE,761,Financial Institutions,Open Market,EUR,Gross Gross Premium,"-4,039,976","-131,978","-47,512","-215,093","-27,247","-219,280","-531,665","-153,984","-153,507","-776,553","-194,595",0
YOA_2024,Null,BIDE,762,International ML,Open Market,EUR,Gross Net Premium,"-9,379,986","-247,943","-499,455","-1,473,503","-433,368","-555,360","-1,657,862","-776,203","-459,654","-2,386,225","-342,194","-2,029,580"
YOA_2024,Null,BIDE,762,International ML,Open Market,EUR,External Brokerage,"1,029,302","27,208","54,807","161,693","47,555","60,942","181,924","85,176","50,440","261,850","37,550","222,713"
YOA_2024,Null,BIDE,762,International ML,Open Market,EUR,Gross Gross Premium,"-10,409,287","-275,151","-554,262","-1,635,196","-480,923","-616,302","-1,839,786","-861,379","-510,093","-2,648,075","-379,744","-2,252,293"
YOA_2024,Null,BIDE,762,International ML,Open Market,USD,Gross Net Premium,"-140,000",0,0,0,0,0,0,0,0,0,0,0
YOA_2024,Null,BIDE,762,International ML,Open Market,USD,External Brokerage,"15,363",0,0,0,0,0,0,0,0,0,0,0
YOA_2024,Null,BIDE,762,International ML,Open Market,USD,Gross Gross Premium,"-155,363",0,0,0,0,0,0,0,0,0,0,0
YOA_2024,Null,BIDE,742,BBR Services Int (Exc PE),Open Market,EUR,Gross Net Premium,"-37,794",0,"-6,875","-63,518",0,"-54,714","-64,130","-14,630","-21,450","-20,625","-3,575",0
YOA_2024,Null,BIDE,742,BBR Services Int (Exc PE),Open Market,EUR,External Brokerage,"6,430",0,"1,170","10,807",0,"9,309","10,911","2,489","3,649","3,509",608,0
YOA_2024,Null,BIDE,742,BBR Services Int (Exc PE),Open Market,EUR,Gross Gross Premium,"-44,224",0,"-8,045","-74,325",0,"-64,022","-75,041","-17,119","-25,099","-24,134","-4,183",0
YOA_2024,Null,BIDE,742,BBR Services Int (Exc PE),Open Market,USD,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,0,"-112,705"
YOA_2024,Null,BIDE,742,BBR Services Int (Exc PE),Open Market,USD,External Brokerage,0,0,0,0,0,0,0,0,0,0,0,"19,175"
YOA_2024,Null,BIDE,742,BBR Services Int (Exc PE),Open Market,USD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,0,"-131,880"
YOA_2024,Null,BIDE,744,TMB LargeRisk Int InfoSec,Open Market,EUR,Gross Net Premium,"-3,392,500",0,"-221,873","-1,320,100","-946,555","-1,010,000","-1,015,660","-377,200","-371,550","-3,809,048","-98,327",0
YOA_2024,Null,BIDE,744,TMB LargeRisk Int InfoSec,Open Market,EUR,External Brokerage,"462,614",0,"30,255","180,014","129,076","137,727","138,499","51,436","50,666","519,416","13,408",0
YOA_2024,Null,BIDE,744,TMB LargeRisk Int InfoSec,Open Market,EUR,Gross Gross Premium,"-3,855,113",0,"-252,128","-1,500,114","-1,075,630","-1,147,727","-1,154,159","-428,636","-422,216","-4,328,464","-111,735",0
YOA_2024,Null,BIDE,744,TMB LargeRisk Int InfoSec,Open Market,USD,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,0,"-844,770"
YOA_2024,Null,BIDE,744,TMB LargeRisk Int InfoSec,Open Market,USD,External Brokerage,0,0,0,0,0,0,0,0,0,0,0,"115,196"
YOA_2024,Null,BIDE,744,TMB LargeRisk Int InfoSec,Open Market,USD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,0,"-959,965"
YOA_2024,Null,BIDE,769,TMB INT InfoSec MM BBR,Open Market,EUR,Gross Net Premium,"-99,640",0,"-18,125","-167,457",0,"-144,245","-169,070","-38,570",0,"-54,375",0,0
YOA_2024,Null,BIDE,769,TMB INT InfoSec MM BBR,Open Market,EUR,External Brokerage,"16,220",0,"2,951","27,260",0,"23,482","27,523","6,279",0,"8,852",0,0
YOA_2024,Null,BIDE,769,TMB INT InfoSec MM BBR,Open Market,EUR,Gross Gross Premium,"-115,860",0,"-21,076","-194,717",0,"-167,727","-196,593","-44,849",0,"-63,227",0,0
YOA_2024,Null,BIDE,769,TMB INT InfoSec MM BBR,Open Market,USD,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,0,"-130,064"
YOA_2024,Null,BIDE,769,TMB INT InfoSec MM BBR,Open Market,USD,External Brokerage,0,0,0,0,0,0,0,0,0,0,0,"21,173"
YOA_2024,Null,BIDE,769,TMB INT InfoSec MM BBR,Open Market,USD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,0,"-151,237"
YOA_2024,Null,BIDE,770,TMB INT Large Risk Cyber,Open Market,EUR,Gross Net Premium,"-5,162,138",0,0,0,0,0,"-4,412",0,0,0,0,0
YOA_2024,Null,BIDE,770,TMB INT Large Risk Cyber,Open Market,EUR,External Brokerage,"133,027",0,0,0,0,0,114,0,0,0,0,0
YOA_2024,Null,BIDE,770,TMB INT Large Risk Cyber,Open Market,EUR,Gross Gross Premium,"-5,295,165",0,0,0,0,0,"-4,526",0,0,0,0,0
YOA_2024,Null,BIDE,770,TMB INT Large Risk Cyber,Open Market,USD,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,0,"-244,608"
YOA_2024,Null,BIDE,770,TMB INT Large Risk Cyber,Open Market,USD,External Brokerage,0,0,0,0,0,0,0,0,0,0,0,"6,304"
YOA_2024,Null,BIDE,770,TMB INT Large Risk Cyber,Open Market,USD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,0,"-250,912"
YOA_2024,Null,3623,690,BUSA TMB PE,Open Market,USD,Gross Net Premium,"-3,110,977","-2,299,055","-2,975,409","-2,869,552","-3,410,526","-2,999,819","-3,053,645","-3,225,793","-2,478,105","-2,686,122","-1,736,420","-2,990,746"
YOA_2024,Null,3623,690,BUSA TMB PE,Open Market,USD,External Brokerage,"777,744","574,764","743,852","717,388","852,631","749,955","763,411","806,448","619,526","671,531","434,105","747,686"
YOA_2024,Null,3623,690,BUSA TMB PE,Open Market,USD,Gross Gross Premium,"-3,888,721","-2,873,819","-3,719,262","-3,586,940","-4,263,157","-3,749,773","-3,817,056","-4,032,242","-3,097,632","-3,357,653","-2,170,525","-3,738,432"
YOA_2024,Null,3623,723,BUSA TMB PE US Info Sec,Open Market,USD,Gross Net Premium,"-5,244,220","-2,476,084","-3,889,592","-3,942,486","-3,933,007","-4,229,688","-6,650,799","-3,011,868","-3,309,681","-3,525,788","-2,375,854","-3,847,945"
YOA_2024,Null,3623,723,BUSA TMB PE US Info Sec,Open Market,USD,External Brokerage,"1,311,055","619,021","972,398","985,621","983,252","1,057,422","1,662,700","752,967","827,420","881,447","593,964","961,986"
YOA_2024,Null,3623,723,BUSA TMB PE US Info Sec,Open Market,USD,Gross Gross Premium,"-6,555,275","-3,095,105","-4,861,991","-4,928,107","-4,916,259","-5,287,109","-8,313,499","-3,764,835","-4,137,101","-4,407,235","-2,969,818","-4,809,931"
YOA_2024,Null,3623,796,BUSA E&S MM,Open Market,USD,Gross Net Premium,"-65,249","-15,052",0,0,"-10,274",0,"-9,022",0,0,0,0,"99,596"
YOA_2024,Null,3623,796,BUSA E&S MM,Open Market,USD,External Brokerage,"12,385","2,857",0,0,"1,950",0,"1,712",0,0,0,0,"-18,904"
YOA_2024,Null,3623,796,BUSA E&S MM,Open Market,USD,Gross Gross Premium,"-77,633","-17,908",0,0,"-12,224",0,"-10,734",0,0,0,0,"118,500"
YOA_2024,Null,3623,TRI00002,BUSA Homeowners,Open Market,USD,Gross Net Premium,"-7,141,058","-8,365,601","-10,438,696","-9,075,316","-11,027,147","-11,839,609","-11,369,712","-8,830,300","-3,533,618","-3,290,334","-2,565,417","-4,623,192"
YOA_2024,Null,3623,TRI00002,BUSA Homeowners,Open Market,USD,External Brokerage,"1,900,822","2,226,774","2,778,595","2,415,687","2,935,230","3,151,493","3,026,414","2,350,468","940,586","875,828","682,868","1,230,611"
YOA_2024,Null,3623,TRI00002,BUSA Homeowners,Open Market,USD,Gross Gross Premium,"-9,041,880","-10,592,375","-13,217,291","-11,491,003","-13,962,376","-14,991,102","-14,396,126","-11,180,768","-4,474,204","-4,166,163","-3,248,285","-5,853,804"
YOA_2024,Null,3623,800,BUSA SE General Liab,Open Market,USD,Gross Net Premium,"-13,384","-17,022","-15,176","-18,383","-10,952","-9,463","-10,100","-12,005","-8,291","-15,431","-8,186","-11,605"
YOA_2024,Null,3623,800,BUSA SE General Liab,Open Market,USD,External Brokerage,"3,016","3,836","3,420","4,143","2,468","2,133","2,276","2,706","1,869","3,478","1,845","2,616"
YOA_2024,Null,3623,800,BUSA SE General Liab,Open Market,USD,Gross Gross Premium,"-16,400","-20,859","-18,596","-22,526","-13,421","-11,595","-12,377","-14,710","-10,160","-18,909","-10,031","-14,221"
YOA_2024,Null,3623,955,BCL Property,Open Market,CAD,Gross Net Premium,"-308,099","-515,855","-586,837","-849,623","-697,289","-1,518,087","-388,139","-288,923","-462,914","-292,136","-977,178",0
YOA_2024,Null,3623,955,BCL Property,Open Market,CAD,External Brokerage,"56,515","94,624","107,645","155,848","127,905","278,466","71,197","52,998","84,913","53,587","179,246",0
YOA_2024,Null,3623,955,BCL Property,Open Market,CAD,Gross Gross Premium,"-364,615","-610,480","-694,481","-1,005,471","-825,194","-1,796,553","-459,336","-341,920","-547,827","-345,723","-1,156,424",0
YOA_2024,Null,3623,955,BCL Property,Open Market,USD,Gross Net Premium,0,0,"-77,189",0,"-63,750",0,"-650,471",0,0,0,0,"-992,621"
YOA_2024,Null,3623,955,BCL Property,Open Market,USD,External Brokerage,0,0,"14,159",0,"11,694",0,"119,317",0,0,0,0,"182,078"
YOA_2024,Null,3623,955,BCL Property,Open Market,USD,Gross Gross Premium,0,0,"-91,347",0,"-75,444",0,"-769,788",0,0,0,0,"-1,174,699"
YOA_2024,Null,3623,676,BUSA A&E MM,Open Market,USD,Gross Net Premium,"-338,020","-19,557","-32,969","-1,283,613","-17,335","-160,459","-182,273","-217,413","-15,479","-887,365","-116,411","-569,106"
YOA_2024,Null,3623,676,BUSA A&E MM,Open Market,USD,External Brokerage,"52,752","3,052","5,145","200,322","2,705","25,041","28,446","33,930","2,416","138,483","18,167","88,815"
YOA_2024,Null,3623,676,BUSA A&E MM,Open Market,USD,Gross Gross Premium,"-390,772","-22,610","-38,115","-1,483,935","-20,040","-185,500","-210,718","-251,343","-17,894","-1,025,849","-134,578","-657,921"
YOA_2024,Null,3623,703,BUSA Environmental FS,Open Market,USD,Gross Net Premium,"-6,509,025","-6,897,224","-6,861,818","-7,773,367","-6,164,272","-529,868","-2,471,118","-406,084","-186,580","-528,580","-592,549","-3,279,513"
YOA_2024,Null,3623,703,BUSA Environmental FS,Open Market,USD,External Brokerage,"1,128,308","1,195,600","1,189,462","1,347,475","1,068,546","91,850","428,356","70,393","32,343","91,627","102,715","568,487"
YOA_2024,Null,3623,703,BUSA Environmental FS,Open Market,USD,Gross Gross Premium,"-7,637,333","-8,092,824","-8,051,281","-9,120,842","-7,232,819","-621,718","-2,899,474","-476,476","-218,923","-620,207","-695,264","-3,848,000"
YOA_2024,Null,3623,704,BUSA Environmental CM,Open Market,USD,Gross Net Premium,"-29,688","-61,943","-16,911","-405,435","-59,210",0,"-114,470",0,0,0,0,"-301,291"
YOA_2024,Null,3623,704,BUSA Environmental CM,Open Market,USD,External Brokerage,"5,239","10,931","2,984","71,547","10,449",0,"20,201",0,0,0,0,"53,169"
YOA_2024,Null,3623,704,BUSA Environmental CM,Open Market,USD,Gross Gross Premium,"-34,927","-72,874","-19,895","-476,983","-69,659",0,"-134,670",0,0,0,0,"-354,460"
YOA_2024,Null,3623,705,BUSA Environmental Occ,Open Market,USD,Gross Net Premium,"-276,934","-161,108","-655,130","-488,645","-625,086",0,"-30,667","-41,152",0,0,0,"-221,279"
YOA_2024,Null,3623,705,BUSA Environmental Occ,Open Market,USD,External Brokerage,"39,201","22,805","92,735","69,169","88,482",0,"4,341","5,825",0,0,0,"31,323"
YOA_2024,Null,3623,705,BUSA Environmental Occ,Open Market,USD,Gross Gross Premium,"-316,135","-183,913","-747,865","-557,814","-713,568",0,"-35,008","-46,977",0,0,0,"-252,602"
YOA_2024,Null,3623,750,BUSA Transaction Liab,Open Market,USD,Gross Net Premium,"-994,509","-1,243,999","-1,212,353","-2,300,205","-1,632,769","-977,572","-504,750",0,"-146,510",0,0,"-20,625"
YOA_2024,Null,3623,750,BUSA Transaction Liab,Open Market,USD,External Brokerage,"210,710","263,570","256,865","487,352","345,940","207,121","106,943",0,"31,042",0,0,"4,370"
YOA_2024,Null,3623,750,BUSA Transaction Liab,Open Market,USD,Gross Gross Premium,"-1,205,219","-1,507,569","-1,469,218","-2,787,557","-1,978,709","-1,184,693","-611,693",0,"-177,552",0,0,"-24,995"
YOA_2024,Null,3623,683,BUSA Healthcare MM,Open Market,USD,Gross Net Premium,"-5,968,860","-5,452,813","-11,435,466","-9,099,981","-5,568,241","-8,465,426","-14,122,840","-6,819,826","-7,873,688","-10,476,495","-8,813,455","-8,129,076"
YOA_2024,Null,3623,683,BUSA Healthcare MM,Open Market,USD,External Brokerage,"1,089,567","995,367","2,087,452","1,661,128","1,016,437","1,545,295","2,578,010","1,244,904","1,437,278","1,912,399","1,608,825","1,483,897"
YOA_2024,Null,3623,683,BUSA Healthcare MM,Open Market,USD,Gross Gross Premium,"-7,058,427","-6,448,180","-13,522,917","-10,761,109","-6,584,678","-10,010,721","-16,700,850","-8,064,730","-9,310,966","-12,388,894","-10,422,279","-9,612,973"
YOA_2024,Null,3623,697,BUSA Healthcare ML,Open Market,USD,Gross Net Premium,"-946,889","-524,615","-842,425","-1,086,656","-487,846","-988,588","-2,043,549","-217,477","-1,600,671","-1,856,539","-302,030","-1,593,978"
YOA_2024,Null,3623,697,BUSA Healthcare ML,Open Market,USD,External Brokerage,"156,241","86,564","139,004","179,304","80,497","163,122","337,196","35,885","264,119","306,338","49,836","263,014"
YOA_2024,Null,3623,697,BUSA Healthcare ML,Open Market,USD,Gross Gross Premium,"-1,103,130","-611,179","-981,429","-1,265,960","-568,343","-1,151,710","-2,380,745","-253,362","-1,864,790","-2,162,877","-351,866","-1,856,992"
YOA_2024,Null,3623,748,BUSA MM Health Occurrence,Open Market,USD,Gross Net Premium,"-116,180","-35,487","-286,449","-163,375","-83,976","-112,309","-286,761","-99,298","-90,984","-195,183","-51,054","-87,254"
YOA_2024,Null,3623,748,BUSA MM Health Occurrence,Open Market,USD,External Brokerage,"16,887","5,158","41,635","23,747","12,206","16,324","41,681","14,433","13,225","28,370","7,421","12,682"
YOA_2024,Null,3623,748,BUSA MM Health Occurrence,Open Market,USD,Gross Gross Premium,"-133,067","-40,645","-328,084","-187,122","-96,182","-128,633","-328,442","-113,731","-104,208","-223,553","-58,475","-99,936"
YOA_2024,Null,3623,907,BUSA Life Sciences,Open Market,USD,Gross Net Premium,"-2,450,053","-2,252,255","-2,577,202","-4,990,601","-4,129,553","-4,068,107","-3,190,213","-3,688,552","-3,195,339","-2,609,064","-3,732,878","-4,516,183"
YOA_2024,Null,3623,907,BUSA Life Sciences,Open Market,USD,External Brokerage,"340,343","312,867","358,006","693,257","573,647","565,111","443,161","512,386","443,873","362,432","518,544","627,355"
YOA_2024,Null,3623,907,BUSA Life Sciences,Open Market,USD,Gross Gross Premium,"-2,790,396","-2,565,122","-2,935,208","-5,683,858","-4,703,200","-4,633,218","-3,633,374","-4,200,938","-3,639,212","-2,971,496","-4,251,422","-5,143,538"
YOA_2024,Null,3623,911,BUSA Life Sciences Occ,Open Market,USD,Gross Net Premium,"-19,182","-20,916","-5,000","-7,849",0,"-44,172","-14,175","-45,356","-83,409","-22,726","-20,699","-70,343"
YOA_2024,Null,3623,911,BUSA Life Sciences Occ,Open Market,USD,External Brokerage,"2,362","2,576",616,966,0,"5,439","1,746","5,585","10,271","2,798","2,549","8,662"
YOA_2024,Null,3623,911,BUSA Life Sciences Occ,Open Market,USD,Gross Gross Premium,"-21,544","-23,492","-5,615","-8,815",0,"-49,612","-15,921","-50,941","-93,680","-25,525","-23,247","-79,005"
YOA_2024,Null,3623,914,BUSA Large Hospitals,Open Market,USD,Gross Net Premium,0,0,"-660,600",0,"-131,250",0,"-68,000",0,0,"-67,500",0,"-6,553"
YOA_2024,Null,3623,914,BUSA Large Hospitals,Open Market,USD,External Brokerage,0,0,"79,534",0,"15,802",0,"8,187",0,0,"8,127",0,789
YOA_2024,Null,3623,914,BUSA Large Hospitals,Open Market,USD,Gross Gross Premium,0,0,"-740,134",0,"-147,052",0,"-76,187",0,0,"-75,627",0,"-7,341"
YOA_2024,Null,3623,746,BUSA Specialty Surety,Open Market,USD,Gross Net Premium,"-13,588,150",0,0,"-2,170,085","-383,864","-542,873","-7,086,856","-12,749",0,0,0,"36,748"
YOA_2024,Null,3623,746,BUSA Specialty Surety,Open Market,USD,External Brokerage,"3,110,512",0,0,"496,762","87,872","124,271","1,622,278","2,919",0,0,0,"-8,412"
YOA_2024,Null,3623,746,BUSA Specialty Surety,Open Market,USD,Gross Gross Premium,"-16,698,662",0,0,"-2,666,847","-471,736","-667,144","-8,709,133","-15,668",0,0,0,"45,160"
YOA_2024,Null,3623,787,BUSA BPS BBR,Open Market,USD,Gross Net Premium,"-12,294,867","-2,693,250",0,0,"-665,001",0,"-948,661",0,"-920,000","-4,205,925","-4,342,750","-2,429,546"
YOA_2024,Null,3623,787,BUSA BPS BBR,Open Market,USD,External Brokerage,"5,523,781","1,210,011",0,0,"298,769",0,"426,210",0,"413,333","1,889,618","1,951,091","1,091,535"
YOA_2024,Null,3623,787,BUSA BPS BBR,Open Market,USD,Gross Gross Premium,"-17,818,648","-3,903,261",0,0,"-963,770",0,"-1,374,871",0,"-1,333,333","-6,095,543","-6,293,841","-3,521,081"
YOA_2024,Null,3623,716,BUSA Misc Med PE,Open Market,USD,Gross Net Premium,"-1,814,905","-1,646,196","-1,869,464","-1,564,887","-1,818,160","-1,863,407","-1,438,246","-1,786,735","-1,626,812","-1,768,023","-1,806,303","-2,283,567"
YOA_2024,Null,3623,716,BUSA Misc Med PE,Open Market,USD,External Brokerage,"412,586","374,233","424,989","355,749","413,326","423,612","326,959","406,182","369,826","401,928","410,630","519,128"
YOA_2024,Null,3623,716,BUSA Misc Med PE,Open Market,USD,Gross Gross Premium,"-2,227,491","-2,020,429","-2,294,453","-1,920,635","-2,231,485","-2,287,019","-1,765,205","-2,192,916","-1,996,638","-2,169,951","-2,216,933","-2,802,694"
YOA_2024,Null,3623,915,BUSA PE Media,Open Market,USD,Gross Net Premium,"-179,623","-165,206","-256,947","-253,265","-147,930","-207,926","-289,231","-247,802","-156,916","-264,952","-136,916","-389,054"
YOA_2024,Null,3623,915,BUSA PE Media,Open Market,USD,External Brokerage,"44,546","40,971","63,722","62,809","36,686","51,565","71,729","61,454","38,915","65,707","33,955","96,484"
YOA_2024,Null,3623,915,BUSA PE Media,Open Market,USD,Gross Gross Premium,"-224,169","-206,176","-320,669","-316,074","-184,616","-259,492","-360,960","-309,256","-195,831","-330,659","-170,871","-485,538"
YOA_2024,Null,3623,917,BUSA Recall,Open Market,USD,Gross Net Premium,"-1,905,539","-1,011,177","-1,317,136","-1,276,445","-1,258,718","-1,658,937","-1,376,204","-419,891","-364,721","-196,378","-83,307","-162,758"
YOA_2024,Null,3623,917,BUSA Recall,Open Market,USD,External Brokerage,"438,218","232,541","302,903","293,545","289,468","381,507","316,487","96,563","83,875","45,161","19,158","37,430"
YOA_2024,Null,3623,917,BUSA Recall,Open Market,USD,Gross Gross Premium,"-2,343,757","-1,243,718","-1,620,039","-1,569,990","-1,548,186","-2,040,444","-1,692,691","-516,453","-448,597","-241,539","-102,465","-200,188"
YOA_2024,Null,3623,680,BUSA D&O MM,Open Market,USD,Gross Net Premium,"-413,228",0,"-761,600","-323,612","-886,670","-538,775","-461,853","-246,305",0,"-384,028","-1,575,000","-806,277"
YOA_2024,Null,3623,680,BUSA D&O MM,Open Market,USD,External Brokerage,"56,716",0,"104,530","44,416","121,696","73,947","63,390","33,805",0,"52,708","216,170","110,662"
YOA_2024,Null,3623,680,BUSA D&O MM,Open Market,USD,Gross Gross Premium,"-469,943",0,"-866,130","-368,028","-1,008,366","-612,722","-525,242","-280,110",0,"-436,736","-1,791,170","-916,939"
YOA_2024,Null,3623,681,BUSA EPL MM,Open Market,USD,Gross Net Premium,"-352,750","-168,710","-398,013","-181,938","-522,944","-1,880,033","-1,175,274","-300,470","-662,537","-725,434","-876,305","-1,052,299"
YOA_2024,Null,3623,681,BUSA EPL MM,Open Market,USD,External Brokerage,"66,366","31,741","74,881","34,229","98,386","353,705","221,113","56,530","124,648","136,481","164,866","197,977"
YOA_2024,Null,3623,681,BUSA EPL MM,Open Market,USD,Gross Gross Premium,"-419,116","-200,451","-472,894","-216,167","-621,330","-2,233,738","-1,396,388","-356,999","-787,185","-861,915","-1,041,171","-1,250,276"
YOA_2024,Null,3623,698,BUSA CommercialCrime,Open Market,USD,Gross Net Premium,"-238,357","-250,461","-362,899","-355,022","-287,633","-534,355","-630,860","-407,150","-629,558","-908,629","-280,079","-421,338"
YOA_2024,Null,3623,698,BUSA CommercialCrime,Open Market,USD,External Brokerage,"42,968","45,150","65,419","63,999","51,851","96,327","113,723","73,396","113,489","163,796","50,489","75,953"
YOA_2024,Null,3623,698,BUSA CommercialCrime,Open Market,USD,Gross Gross Premium,"-281,325","-295,611","-428,318","-419,021","-339,484","-630,681","-744,583","-480,546","-743,046","-1,072,425","-330,568","-497,291"
YOA_2024,Null,3623,720,BUSA Financial Crime,Open Market,USD,Gross Net Premium,"-60,629","-1,275","-11,900","-13,072","-338,780","-91,582","-176,177","-37,437","-20,832","-50,013","-172,083","-140,369"
YOA_2024,Null,3623,720,BUSA Financial Crime,Open Market,USD,External Brokerage,"8,455",178,"1,659","1,823","47,242","12,771","24,567","5,220","2,905","6,974","23,997","19,574"
YOA_2024,Null,3623,720,BUSA Financial Crime,Open Market,USD,Gross Gross Premium,"-69,083","-1,453","-13,559","-14,895","-386,022","-104,353","-200,744","-42,657","-23,737","-56,988","-196,080","-159,943"
YOA_2024,Null,3623,920,BUSA Safeguard,Open Market,USD,Gross Net Premium,"-1,688,835","-966,430","-1,258,803","-1,195,210","-1,084,430","-2,683,335","-5,848,006","-109,416","-24,362","-58,059","-60,638","-496,454"
YOA_2024,Null,3623,920,BUSA Safeguard,Open Market,USD,External Brokerage,"272,044","155,676","202,773","192,529","174,684","432,242","942,019","17,625","3,924","9,352","9,768","79,971"
YOA_2024,Null,3623,920,BUSA Safeguard,Open Market,USD,Gross Gross Premium,"-1,960,879","-1,122,106","-1,461,575","-1,387,739","-1,259,114","-3,115,577","-6,790,025","-127,041","-28,287","-67,412","-70,405","-576,425"
